Plant.Id	Plant.Name	State.ID	Latitude	Longitude	Fuel 	Prime.Mover	Cooling.System	CHP 	Generation.(MWh) 	Consolidated.Description	Area.ID
54114	Kennedy International Airport Cogen	NY	40.6417	-73.7778	NG	CC		Y	734159.003	11	34
50458	Indeck Corinth Energy Center	NY	43.25	-73.8125	NG	CC		Y	876699.005	11	34
54914	Brooklyn Navy Yard Cogeneration	NY	40.699357	-73.976392	NG	CC		Y	2051954.973	11	34
2917	Hamilton (OH)	OH	39.4098	-84.5543	NG	ST	ON	N	55072	11	35
55701	Fremont Energy Center	OH	41.377116	-83.161388	NG	CC	RTID	N	2311180.98	11	35
55503	AEP Waterford Facility	OH	39.5333	-81.7178	NG	CC	RTID	N	3923031	11	35
55350	Dresden Energy Facility	OH	40.0928	-82.0276	NG	CC	RTID	N	3933693	11	35
55397	Washington Energy Facility	OH	39.58	-81.6564	NG	CC	RTID	N	4345118	11	35
55736	Hanging Rock Energy Facility	OH	38.5731	-82.7833	NG	CC	RTID	N	7951652	11	35
58263	Bay View Cogeneration Facility	OH	41.688333	-83.484722	NG	ST		Y	100	11	35
57908	Central Utility Plant Cincinnati	OH	39.134533	-84.509419	NG	CC		Y	61093.51	11	35
55990	Ashtabula	OH	41.890026	-80.7612	NG	CC		Y	141306	11	35
2951	Horseshoe Lake	OK	35.50866	-97.17969	NG	ST	MULTI	N	776186	11	36
8059	Comanche (OK)	OK	34.5431	-98.3244	NG	CC	RC	N	487999	11	36
2956	Seminole (OK)	OK	34.96645	-96.7258	NG	ST	RC	N	1010798	11	36
2965	Tulsa	OK	36.116492	-95.990974	NG	ST	RTID	N	196857.996	11	36
4940	Riverside (OK)	OK	35.9978	-95.9567	NG	ST	RTID	N	271597	11	36
3008	Mooreland	OK	36.43725	-99.22543	NG	ST	RTID	N	272662	11	36
2964	Southwestern	OK	35.1009	-98.3524	NG	ST	RTID	N	323108	11	36
2953	Mustang	OK	35.46988	-97.67498	NG	ST	RTID	N	377304	11	36
3006	Anadarko Plant	OK	35.0847	-98.23	NG	CS	RTID	N	675041	11	36
7757	Chouteau	OK	36.222058	-95.277064	NG	CC	RTID	N	2341002	11	36
55457	McClain Energy Facility	OK	35.29774	-97.58985	NG	CC	RTID	N	2469139	11	36
55501	Kiamichi Energy Facility	OK	34.6831	-95.9349	NG	CC	RTID	N	2819111	11	36
55225	Oneta Energy Center	OK	36.0119	-95.6967	NG	CC	RTID	N	2979529	11	36
55146	Green Country Energy LLC	OK	35.9833	-95.9346	NG	CC	RTID	N	3127419	11	36
55463	Redbud Power Plant	OK	35.6856	-97.2264	NG	CC	RTID	N	5950275	11	36
2963	Northeastern	OK	36.4317	-95.7008	NG	CC	RTID	N	8507201.03	11	36
3000	Boomer Lake Station	OK	36.1438	-97.0681	NG	ST		N	972	11	36
7546	Ponca City	OK	36.71979	-97.085758	NG	CC		N	25822	11	36
50558	Oklahoma Cogeneration Project	OK	35.439722	-97.625	NG	CC		Y	95443	11	36
8073	Beaver	OR	46.172401	-123.17392	NG	CC	RTID	N	205284.997	11	37
7931	Coyote Springs II	OR	45.848039	-119.673965	NG	CC	RTID	N	1493933	11	37
56227	Port Westward	OR	46.17894	-123.172039	NG	CC	RTID	N	1943131	11	37
55103	Klamath Cogeneration Plant	OR	42.173889	-121.810556	NG	CC	RTID	Y	2184907	11	37
54761	Hermiston Generating Plant	OR	45.8042	-119.37	NG	CC	RTID	Y	2315061	11	37
55328	Hermiston Power Partnership	OR	45.794046	-119.313323	NG	CC	RTID	N	3100584	11	37
54950	Univ of Oregon Central Power Station	OR	44.048333	-123.073889	NG	CC		Y	35316.73	11	37
57653	Oregon State University Energy Center	OR	44.564333	-123.289089	NG	CC		Y	41502	11	37
7350	Coyote Springs	OR	45.847998	-119.67392	NG	CC		Y	1273703	11	37
55976	Hunterstown Power Plant	PA	39.8725	-77.1672	NG	CC	DC	N	3834528	11	38
3096	Brunot Island	PA	40.464851	-80.043761	NG	CC	RTID	N	35594	11	38
55193	Ontelaunee Energy Center	PA	40.4219	-75.9356	NG	CC	RTID	N	2503963	11	38
55524	York Energy Center	PA	39.7375	-76.306666	NG	CC	RTID	N	2537263.961	11	38
55231	Liberty Electric Power Plant	PA	39.8614	-75.3358	NG	CC	RTID	N	3751680	11	38
55710	FirstEnergy Allegheny Energy Units 3 4 & 5	PA	40.545278	-79.768611	NG	CC	RTID	N	3929576	11	38
55667	Lower Mount Bethel Energy	PA	40.801924	-75.107563	NG	CC	RTID	N	4202458	11	38
55516	Fayette Energy Facility	PA	39.8592	-79.9182	NG	CC	RTID	N	4461553	11	38
55690	Bethlehem Power Plant	PA	40.6175	-75.3147	NG	CC	RTID	N	4702961.988	11	38
55801	FPL Energy Marcus Hook LP	PA	39.807038	-75.421606	NG	CC	RTID	Y	5089992.3	11	38
55337	PPL Ironwood LLC	PA	40.3509	-76.3658	NG	CC	RTID	N	5208269	11	38
55298	Fairless Energy Center	PA	40.1475	-74.7411	NG	CC	RTID	N	6995551	11	38
50463	Procter & Gamble Mehoopany Mill	PA	41.574259	-76.043233	NG	ST		Y	5226	11	38
54693	York Generation Company LLC	PA	39.985641	-76.676158	NG	CC		N	11465	11	38
54250	Newman (PA)	PA	40.013993	-75.05283	NG	ST		Y	12401	11	38
54333	Bucknell University	PA	40.955015	-76.878843	NG	CC		Y	36705	11	38
3176	Hunlock Power Station	PA	41.200556	-76.07	NG	CC		N	815981	11	38
54785	Grays Ferry Cogeneration	PA	39.942219	-75.188069	NG	CC		Y	912680.004	11	38
3236	Manchester Street	RI	41.8167	-71.4042	NG	CC	ON	N	1744553.956	11	39
55107	Entergy Rhode Island State Energy LP	RI	41.8017	-71.5186	NG	CC	RTND	N	1625082	11	39
54056	Pawtucket Power Associates	RI	41.861531	-71.406856	NG	CC		N	3487.15	11	39
54324	Ocean State Power II	RI	42.0099	-71.6701	NG	CC		N	559769	11	39
51030	Ocean State Power	RI	42.009722	-71.668909	NG	CC		N	593995	11	39
55048	Tiverton Power Plant	RI	41.6422	-71.1706	NG	CC		N	1453759	11	39
3295	Urquhart	SC	33.435	-81.9111	NG	CC	ON	N	1906473.984	11	40
55386	Columbia Energy Center (SC)	SC	33.8697	-81.0178	NG	CC	RTID	Y	578782.513	11	40
7834	John S Rainey	SC	34.347778	-82.774444	NG	CC	RTID	N	3468024	11	40
55927	Jasper	SC	32.3594	-81.1242	NG	CC	RTID	N	4243527.949	11	40
55043	Cherokee County Cogen	SC	35.0727	-81.613	NG	CC		Y	333932.2	11	40
56610	Deer Creek Station	SD	44.290833	-96.526667	NG	CC	DC	N	358799	11	41
7845	Lagoon Creek	TN	35.6578	-89.3964	NG	CC	RTID	N	2112113.963	11	42
3405	John Sevier	TN	36.3767	-82.9639	NG	CC	RTID	N	3333750.997	11	42
55091	Midlothian Energy Facility	TX	32.4302	-97.0537	NG	CS	DC	N	5518344	11	43
3459	Sabine	TX	30.0242	-93.878	NG	ST	MULTI	N	4662233.032	11	43
3601	Sim Gideon	TX	30.1456	-97.2708	NG	ST	OC	N	143130	11	43
3491	Handley	TX	32.7283	-97.2192	NG	ST	OC	N	274967	11	43
56806	Cedar Bayou 4	TX	29.751645	-94.92312	NG	CC	OC	N	1048105	11	43
3460	Cedar Bayou	TX	29.75	-94.9256	NG	ST	OC	N	1313920	11	43
4939	Barney M Davis	TX	27.6064	-97.3117	NG	CC	OC	N	1793002	11	43
55154	Lost Pines 1 Power Project	TX	30.1478	-97.2714	NG	CC	OC	N	3370109	11	43
3576	Ray Olinger	TX	33.068055	-96.452481	NG	ST	ON	N	27552	11	43
3507	Trinidad (TX)	TX	32.124519	-96.101277	NG	ST	ON	N	36684	11	43
6243	Dansby	TX	30.7217	-96.4608	NG	ST	ON	N	74919	11	43
3504	Stryker Creek	TX	31.93985	-94.989834	NG	ST	ON	N	176266	11	43
3490	Graham	TX	33.1344	-98.6117	NG	ST	ON	N	197743	11	43
3453	Mountain Creek	TX	32.7231	-96.9358	NG	ST	ON	N	206023	11	43
3452	Lake Hubbard	TX	32.8358	-96.5458	NG	ST	ON	N	264099.004	11	43
3548	Decker Creek	TX	30.3033	-97.6128	NG	ST	ON	N	335372	11	43
3441	Nueces Bay	TX	27.819412	-97.419203	NG	CC	ON	N	1522070	11	43
52120	Dow Chemical Texas Operation	TX	28.991289	-95.407481	NG	CC	ON	Y	2409707.96	11	43
3476	Knox Lee	TX	32.3766	-94.6415	NG	ST	RC	N	178850	11	43
3612	V H Braunig	TX	29.2567	-98.3825	NG	ST	RC	N	261536.001	11	43
3611	O W Sommers	TX	29.308056	-98.3242	NG	ST	RC	N	470944.004	11	43
3457	Lewis Creek	TX	30.4356	-95.5214	NG	ST	RC	N	1450291	11	43
7512	Arthur Von Rosenberg	TX	29.257046	-98.384045	NG	CC	RC	N	2183187	11	43
4266	Spencer	TX	33.1975	-97.1061	NG	ST	RTID	N	4579	11	43
3464	Greens Bayou	TX	29.822201	-95.219429	NG	ST	RTID	N	69526	11	43
3469	T H Wharton	TX	29.9417	-95.5306	NG	CC	RTID	N	270735	11	43
3484	Nichols	TX	35.283357	-101.746423	NG	ST	RTID	N	476760	11	43
56349	Quail Run Energy Center	TX	31.8414	-102.315	NG	CC	RTID	N	630858	11	43
3443	Victoria	TX	28.7883	-97.01	NG	CC	RTID	N	635176	11	43
54817	Johnson County	TX	32.3994	-97.4078	NG	CC	RTID	N	732504.002	11	43
56708	CFB Power Plant	TX	28.650278	-96.539722	NG	ST	RTID	N	767414	11	43
3478	Wilkes	TX	32.848163	-94.547986	NG	ST	RTID	N	774009.997	11	43
55664	Harrison County Power Project	TX	32.3958	-94.4367	NG	CC	RTID	N	930362	11	43
7900	Sand Hill	TX	30.2098	-97.6129	NG	CC	RTID	N	941895	11	43
52088	Texas City Power Plant	TX	29.378697	-94.943829	NG	CC	RTID	Y	1036239	11	43
3485	Plant X	TX	34.1661	-102.4114	NG	ST	RTID	N	1160700.041	11	43
3482	Jones	TX	33.5239	-101.7392	NG	ST	RTID	N	1253727.97	11	43
58001	Panda Temple Power Station	TX	31.055833	-97.317222	NG	CC	RTID	N	1377424	11	43
55545	Hidalgo Energy Center	TX	26.34172	-98.175759	NG	CC	RTID	N	1571009	11	43
56350	Colorado Bend Energy Center	TX	29.2878	-96.0683	NG	CC	RTID	N	1592158	11	43
55223	Ennis Power Company LLC	TX	32.32	-96.675	NG	CC	RTID	N	1792415	11	43
55176	Eastman Cogeneration Facility	TX	32.4481	-94.6903	NG	CC	RTID	Y	1956704.53	11	43
55206	Corpus Christi Energy Center	TX	27.8139	-97.4283	NG	CC	RTID	Y	2008063.002	11	43
54676	Oyster Creek Unit VIII	TX	28.9802	-95.342	NG	CC	RTID	Y	2166018.998	11	43
55065	Mustang Station	TX	32.9728	-102.7417	NG	CC	RTID	N	2213704	11	43
55144	Hays Energy Project	TX	29.7806	-97.9894	NG	CS	RTID	N	2399094	11	43
55086	Gregory Power Facility	TX	27.88929	-97.258417	NG	CC	RTID	Y	2415807	11	43
55357	Brazos Valley Generating Facility	TX	29.4731	-95.6244	NG	CC	RTID	N	2417799	11	43
55062	Tenaska Frontier Generation Station	TX	30.5924	-95.9178	NG	CC	RTID	N	2483769	11	43
55098	Frontera Energy Center	TX	26.208	-98.3992	NG	CC	RTID	N	2678531	11	43
3456	Newman	TX	31.983587	-106.431777	NG	CC	RTID	N	2761309.592	11	43
55120	SRW Cogen LP	TX	30.054478	-93.757435	NG	CC	RTID	Y	2826441	11	43
50815	Optim Energy Altura Cogen LLC	TX	29.8161	-95.10773	NG	CC	RTID	Y	2988908	11	43
55137	Rio Nogales Power Project	TX	29.593056	-97.973215	NG	CC	RTID	N	3022355	11	43
55313	Ingleside Cogeneration	TX	27.882778	-97.242778	NG	CC	RTID	Y	3051751.002	11	43
55168	Bastrop Energy Center	TX	30.1458	-97.55	NG	CC	RTID	N	3071963	11	43
55327	Baytown Energy Center	TX	29.7731	-94.9019	NG	CC	RTID	Y	3461077	11	43
55132	Tenaska Gateway Generating Station	TX	32.017826	-94.619743	NG	CC	RTID	N	3472762	11	43
10554	Formosa Utility Venture Ltd	TX	28.6917	-96.5417	NG	CC	RTID	Y	3635529.005	11	43
55123	Magic Valley Generating Station	TX	26.3403	-98.19	NG	CC	RTID	N	3715419	11	43
55172	Bosque County Peaking	TX	31.8594	-97.3586	NG	CC	RTID	N	3743591	11	43
55320	Wise County Power LLC	TX	33.0583	-97.9103	NG	CC	RTID	N	3763530.1	11	43
55139	Wolf Hollow I LP	TX	32.33422	-97.731686	NG	CC	RTID	N	3815433	11	43
55226	Freestone Energy Center	TX	31.8907	-96.1131	NG	CC	RTID	N	4087206	11	43
55047	Pasadena Cogeneration	TX	29.72475	-95.176479	NG	CC	RTID	Y	4156219	11	43
55470	Green Power 2	TX	29.378097	-94.932773	NG	CC	RTID	Y	4203596.996	11	43
55153	Guadalupe Generating Station	TX	29.6244	-98.1419	NG	CC	RTID	N	4451509	11	43
55215	Odessa Ector Generating Station	TX	31.8403	-102.3264	NG	CC	RTID	N	4782049	11	43
55358	Cottonwood Energy Project	TX	30.2588	-93.7353	NG	CC	RTID	N	4981245	11	43
55097	Lamar Power Project	TX	33.6308	-95.59	NG	CC	RTID	N	5333833	11	43
55187	Channelview Cogeneration Plant	TX	29.836952	-95.121744	NG	CC	RTID	Y	6008305	11	43
55464	Deer Park Energy Center	TX	29.713414	-95.134508	NG	CC	RTID	Y	6184816	11	43
55230	Jack County	TX	33.101	-97.9574	NG	CC	RTID	N	6240763	11	43
55480	Forney Energy Center	TX	32.7563	-96.4916	NG	CC	RTID	N	8583702	11	43
10184	Central Utility Plant	TX	30.397351	-97.842586	NG	ST		Y	630	11	43
3477	Lone Star	TX	32.9215	-94.7226	NG	ST		N	1572.37	11	43
50127	CCI Signal Hill LLC	TX	33.8625	-98.5894	NG	CC		N	3687	11	43
3630	Pearsall	TX	28.9275	-99.0919	NG	ST		N	11417	11	43
4195	Powerlane Plant	TX	33.1707	-96.1264	NG	ST		N	16933	11	43
55311	BASF Freeport Works	TX	29.002	-95.394	NG	ST		Y	33585	11	43
3602	Ty Cooke	TX	33.5211	-101.7906	NG	ST		N	58513	11	43
3559	Silas Ray	TX	25.9131	-97.5214	NG	CC		N	75924	11	43
54321	Goodyear Beaumont Chemical Plant	TX	29.9728	-94.2142	NG	ST		Y	85648.09	11	43
10789	Sabine River Works	TX	30.0552	-93.7579	NG	CC		Y	153246	11	43
3604	J Robert Massengale	TX	33.6039	-101.8408	NG	CC		N	162406	11	43
52132	Power Station 4	TX	29.378164	-94.92195	NG	CC		Y	205839	11	43
58151	Central Utility Plant - Texas A&M	TX	30.617778	-96.343333	NG	CC		Y	219347.07	11	43
52176	C R Wing Cogen Plant	TX	32.273178	-101.422386	NG	CC		Y	219585	11	43
10418	Ascend Performance Materials Texas Inc.	TX	29.2558	-95.2103	NG	ST		Y	231976.47	11	43
52069	Point Comfort Operations	TX	28.652709	-96.559997	NG	ST		Y	270386.53	11	43
3631	Sam Rayburn	TX	28.8947	-97.135	NG	CC		N	291386	11	43
50118	Hal C Weaver Power Plant	TX	30.2867	-97.7356	NG	CC		Y	324648	11	43
10741	Clear Lake Cogeneration Ltd	TX	29.6255	-95.067	NG	CC		Y	411665	11	43
50109	Paris Energy Center	TX	33.6968	-95.5577	NG	CC		N	491723	11	43
55309	Air Products Port Arthur	TX	29.866497	-93.96515	NG	CC		Y	516811	11	43
55104	Sabine Cogen	TX	30.0444	-93.771389	NG	CC		Y	547072	11	43
50150	Union Carbide Seadrift Cogen	TX	28.5105	-96.7706	NG	CC		Y	661422.633	11	43
56233	EG178 Facility	TX	32.747058	-100.954661	NG	CC		N	889803	11	43
58005	Panda Sherman Power Station	TX	33.582573	-96.617893	NG	CC		N	1124930	11	43
50973	Motiva Enterprises Port Arthur Refinery	TX	29.888462	-93.950984	NG	CC		Y	1579423.88	11	43
56152	Freeport Energy Center	TX	28.988761	-95.395417	NG	CC		Y	1710734.69	11	43
50043	Houston Chemical Complex Battleground	TX	29.7314	-95.0839	NG	CC		Y	1855695.001	11	43
56102	Currant Creek	UT	39.82144	-111.89345	NG	CC	DC	N	2497439	11	44
3648	Gadsby	UT	40.7686	-111.9289	NG	ST	RTID	N	190758	11	44
56237	Lake Side Power Plant	UT	40.331667	-111.754167	NG	CC	RTID	N	4358737	11	44
56177	Nebo Power Station	UT	40.0614	-111.7294	NG	CC		N	358690	11	44
54844	Gordonsville Energy LP	VA	38.124688	-78.203543	NG	CC	DC	N	630944.997	11	45
52019	Doswell Energy Center	VA	37.820805	-77.446246	NG	CC	DC	N	3595643.062	11	45
3804	Possum Point	VA	38.5367	-77.2806	NG	CC	MULTI	N	3647784.015	11	45
3796	Bremo Bluff	VA	37.7089	-78.2878	NG	ST	ON	N	364164.998	11	45
3797	Chesterfield	VA	37.3822	-77.3833	NG	CC	ON	N	9136083.001	11	45
56807	Bear Garden	VA	37.695556	-78.285278	NG	CC	RTID	N	3172359.005	11	45
55439	Tenaska Virginia Generating Station	VA	37.8667	-78.3813	NG	CC	RTID	N	3701880	11	45
52148	Elkton	VA	38.3836	-78.6528	NG	ST		Y	15013	11	45
10633	Hopewell Cogeneration	VA	37.291667	-77.281111	NG	CC		Y	1017172.996	11	45
55662	Chehalis Generating Facility	WA	46.6225	-122.9131	NG	CC	DC	N	2543785	11	47
55482	Goldendale Generating Station	WA	45.8114	-120.833	NG	CC	IDHB	N	1005123	11	47
55818	Frederickson Power LP	WA	47.086111	-122.365674	NG	CC	RTID	N	698093	11	47
55700	Mint Farm Generating Station	WA	46.138824	-122.985506	NG	CC	RTID	N	1288911	11	47
7605	River Road Gen Plant	WA	45.6497	-122.7256	NG	CS	RTID	N	1577119	11	47
7999	Grays Harbor Energy Facility	WA	46.9692	-123.48	NG	CC	RTID	N	1705387	11	47
54809	University of Washington Power Plant	WA	47.6539	-122.3036	NG	ST		Y	12202.6	11	47
7870	Encogen	WA	48.746	-122.486	NG	CC		Y	219643.001	11	47
54476	Sumas Power Plant	WA	48.9905	-122.2733	NG	CC		Y	446065	11	47
54537	Ferndale Generating Station	WA	48.828813	-122.686667	NG	CC		Y	723051.996	11	47
3992	Blount Street	WI	43.0789	-89.3744	NG	ST	ON	N	1158	11	48
4040	Port Washington Generating Station	WI	43.3842	-87.8689	NG	CC	ON	N	2943386	11	48
55011	LSP-Whitewater LP	WI	42.855463	-88.72992	NG	CC	RTID	Y	705454.001	11	48
56031	Fox Energy Center	WI	44.3204	-88.208889	NG	CC	RTID	N	1579022.98	11	48
55641	Riverside Energy Center	WI	42.583056	-89.035833	NG	CC	RTID	N	1833370	11	48
55861	Stevens Point Mill	WI	44.3528	-89.5836	NG	ST		Y	12770	11	48
54408	UW Madison Charter Street Plant	WI	43.07	-89.4006	NG	ST		Y	49116.92	11	48
7991	West Campus Cogeneration Facility	WI	43.075071	-89.4251	NG	CC		Y	89377	11	48
57703	Cheyenne Prairie Generating Station	WY	41.123611	-104.72	NG	CC		N	45227	11	50
55952	#N/A	#N/A	#N/A	#N/A	NG	CC		N	199518	11	51
50498	Capital District Energy Center	CT	41.7639	-72.6925	NG/DFO	CC		Y	29561.72	12	7
599	McKee Run	DE	39.176222	-75.546628	NG/DFO	ST	RTID	N	33479	12	8
1660	Potter Station 2	MA	42.235	-70.9672	NG/DFO	CC	DC	N	34582	12	19
58160	Williams College - Campus CHP	MA	42.709722	-73.202222	NG/DFO	ST		Y	3478	12	19
54586	L'Energia Energy Center	MA	42.632124	-71.313235	NG/DFO	CC		N	98113.56	12	19
52026	Dartmouth Power Associates LP	MA	41.6731	-70.9994	NG/DFO	CC		N	139534.997	12	19
50002	Pittsfield Generating LP	MA	42.4564	-73.2181	NG/DFO	CC		Y	144036	12	19
50555	Rosemary Power Station	NC	36.4517	-77.6594	NG/DFO	CC		N	65716	12	27
54640	NAEA Lakewood LLC	NJ	40.0613	-74.1686	NG/DFO	CC		N	725865.998	12	31
52168	Riverbay	NY	40.869972	-73.824437	NG/DFO	ST		Y	49688.25	12	34
54808	New York University Central Plant	NY	40.7899	-73.9233	NG/DFO	CC		Y	95268	12	34
10190	Castleton Energy Center	NY	42.5375	-73.7433	NG/DFO	CC		N	229367.996	12	34
7314	Richard M Flynn	NY	40.8158	-73.064	NG/DFO	CC		N	1207777.006	12	34
54779	Oklahoma State University	OK	36.1261	-97.07	NG/DFO	ST		Y	49	12	36
3628	R W Miller	TX	32.6581	-98.3103	NG/DFO	ST	ON	N	131654.004	12	43
54268	March Point Cogeneration	WA	48.4708	-122.56	NG/DFO	CC		Y	1003102.88	12	47
10091	Total Energy Facilities	CA	33.7683	-118.2836	NG/OBG	CC		Y	146209.002	13	5
56041	Malburg	CA	33.9986	-118.2219	NG/OBG	CC		N	868213.998	13	5
52006	LaO Energy Systems	LA	30.3186	-91.2325	NG/OG	CC	MULTI	Y	2028484.001	14	18
2393	Gilbert	NJ	40.565833	-75.163889	NG/OG	CC	RTID	N	66657	14	31
55299	Channel Energy Center LLC	TX	29.7189	-95.2319	NG/OG	CC	RTID	Y	3047438.995	14	43
50216	Watson Cogeneration	CA	33.816647	-118.244841	NG/OG/WO	CC		Y	3067298.981	15	5
57842	Wabash Valley Power IGCC	IN	39.53	-87.4247	NG/OTHER	CC	ON	N	1285479	16	15
46	Browns Ferry	AL	34.7042	-87.1189	NUC	ST	ON	N	26738300	17	2
6001	Joseph M Farley	AL	31.2231	-85.1116	NUC	ST	RTID	N	14505389	17	2
8055	Arkansas Nuclear One	AR	35.311	-93.2351	NUC	ST	MULTI	N	14478259	17	3
6008	Palo Verde	AZ	33.3881	-112.8617	NUC	ST	RTID	N	32320917	17	4
6099	Diablo Canyon	CA	35.211536	-120.855542	NUC	ST	ON	N	16985978	17	5
566	Millstone	CT	41.3107	-72.1677	NUC	ST	ON	N	15840619	17	7
6045	St Lucie	FL	27.348611	-80.246389	NUC	ST	ON	N	15817574	17	9
6051	Edwin I Hatch	GA	31.9342	-82.3447	NUC	ST	RTID	N	14509992	17	10
649	Vogtle	GA	33.1427	-81.7625	NUC	ST	RTND	N	18060190	17	10
1060	Duane Arnold Energy Center	IA	42.1011	-91.7781	NUC	ST	MULTI	N	4152468	17	12
869	Dresden Generating Station	IL	41.39	-88.27	NUC	ST	OC	N	15128940	17	14
880	Quad Cities Generating Station	IL	41.726111	-90.310278	NUC	ST	ON	N	15386504	17	14
204	Clinton Power Station	IL	40.1719	-88.8339	NUC	ST	RC	N	9071711	17	14
6026	LaSalle Generating Station	IL	41.245498	-88.669066	NUC	ST	RC	N	18754699	17	14
6022	Braidwood Generation Station	IL	41.2435	-88.2286	NUC	ST	RC	N	20263665	17	14
6023	Byron Generating Station	IL	42.0742	-89.2819	NUC	ST	RTND	N	19252381	17	14
210	Wolf Creek Generating Station	KS	38.23926	-95.68978	NUC	ST	RC	N	8558384	17	16
4270	Waterford 3	LA	29.995267	-90.471581	NUC	ST	ON	N	9156336	17	18
6462	River Bend	LA	30.757	-91.3327	NUC	ST	RTID	N	8154994	17	18
1590	Pilgrim Nuclear Power Station	MA	41.9438	-70.578	NUC	ST	ON	N	5769154	17	19
6011	Calvert Cliffs Nuclear Power Plant	MD	38.4344	-76.4417	NUC	ST	ON	N	14343334	17	20
6000	Donald C Cook	MI	41.975604	-86.565206	NUC	ST	ON	N	17630792	17	22
1715	Palisades	MI	42.323	-86.3146	NUC	ST	RTID	N	5822926	17	22
1729	Fermi	MI	41.9631	-83.2581	NUC	ST	RTND	N	7792130	17	22
1922	Monticello Nuclear Facility	MN	45.3338	-93.8493	NUC	ST	ON	N	4323966	17	23
1925	Prairie Island	MN	44.622	-92.6333	NUC	ST	ON	N	8383200	17	23
6153	Callaway	MO	38.758919	-91.778841	NUC	ST	RTND	N	9276356	17	24
6072	Grand Gulf	MS	32.0081	-91.0478	NUC	ST	RTND	N	10252183	17	25
6014	Brunswick Nuclear	NC	33.9597	-78.0114	NUC	ST	ON	N	15332240	17	27
6038	McGuire	NC	35.4331	-80.9486	NUC	ST	ON	N	17586205	17	27
6015	Harris	NC	35.6334	-78.9556	NUC	ST	RTND	N	8048575	17	27
2289	Fort Calhoun	NE	41.520522	-96.077511	NUC	ST	ON	N	4184503	17	29
8036	Cooper Nuclear Station	NE	40.3628	-95.6408	NUC	ST	ON	N	5917335	17	29
6115	Seabrook	NH	42.899167	-70.848889	NUC	ST	ON	N	10168265	17	30
2388	Oyster Creek	NJ	39.8143	-74.2062	NUC	ST	ON	N	4850907	17	31
2410	PSEG Salem Generating Station	NJ	39.4625	-75.5358	NUC	ST	ON	N	16282398	17	31
6118	PSEG Hope Creek Generating Station	NJ	39.4666	-75.5377	NUC	ST	RTND	N	10373816	17	31
2589	Nine Mile Point Nuclear Station	NY	43.5211	-76.41	NUC	ST	MULTI	N	15239180	17	34
6122	R E Ginna Nuclear Power Plant	NY	43.2777	-77.3099	NUC	ST	ON	N	4662495	17	34
6110	James A Fitzpatrick	NY	43.52139	-76.408394	NUC	ST	ON	N	5828694	17	34
2497	Indian Point 2	NY	41.270556	-73.9527	NUC	ST	ON	N	8330556	17	34
8907	Indian Point 3	NY	41.2706	-73.9526	NUC	ST	ON	N	8977699	17	34
6149	Davis Besse	OH	41.5967	-83.0861	NUC	ST	RTND	N	5829169	17	35
6020	Perry	OH	41.8006	-81.1439	NUC	ST	RTND	N	10455271	17	35
3166	Peach Bottom	PA	39.758936	-76.268742	NUC	ST	ON	N	18771169	17	38
8011	Three Mile Island	PA	40.1515	-76.7232	NUC	ST	RTND	N	7327645	17	38
6040	Beaver Valley	PA	40.6219	-80.4336	NUC	ST	RTND	N	14757306	17	38
6103	PPL Susquehanna	PA	41.0919	-76.1462	NUC	ST	RTND	N	18781295	17	38
6105	Limerick	PA	40.224303	-75.58744	NUC	ST	RTND	N	19077244	17	38
3265	Oconee	SC	34.7939	-82.8986	NUC	ST	ON	N	21193381	17	40
3251	H B Robinson	SC	34.4017	-80.1589	NUC	ST	RC	N	5597462	17	40
6127	V C Summer	SC	34.2983	-81.3153	NUC	ST	RC	N	6916201	17	40
6036	Catawba	SC	35.0514	-81.0694	NUC	ST	RTID	N	18711509	17	40
6152	Sequoyah	TN	35.2267	-85.0917	NUC	ST	ON	N	18892391	17	42
7722	Watts Bar Nuclear Plant	TN	35.6021	-84.7895	NUC	ST	RTND	N	8777615	17	42
6145	Comanche Peak	TX	32.298365	-97.785515	NUC	ST	ON	N	18635776	17	43
6251	South Texas Project	TX	28.795	-96.0481	NUC	ST	RC	N	20651667	17	43
3806	Surry	VA	37.1661	-76.6986	NUC	ST	ON	N	14332325	17	45
6168	North Anna	VA	38.06	-77.7897	NUC	ST	ON	N	15888652	17	45
3751	Vermont Yankee	VT	42.7786	-72.5133	NUC	ST	ON	N	5060582	17	46
371	Columbia Generating Station	WA	46.4711	-119.3339	NUC	ST	RTID	N	9497321	17	47
4046	Point Beach Nuclear Plant	WI	44.2806	-87.5369	NUC	ST	ON	N	9447096	17	48
6288	Healy	AK	63.8542	-148.95	OT	ST		N	185905	18	1
10216	Alabama River Pulp	AL	31.5825	-87.4889	OT	ST		Y	11305	18	2
56076	ABC Coke	AL	33.582793	-86.779866	OT	ST		Y	13707	18	2
50359	Sloss Industries Corp	AL	33.568164	-86.79873	OT	ST		Y	29687.82	18	2
57467	Westervelt Moundville Cogen	AL	32.960714	-87.655419	OT	ST		Y	31795	18	2
50245	International Paper Courtland Mill	AL	34.735	-87.3108	OT	ST		Y	35425.535	18	2
54429	Alabama Pine Pulp	AL	31.5825	-87.4889	OT	ST		Y	75571	18	2
54216	U S Alliance Coosa Pines	AL	33.328107	-86.356825	OT	ST		Y	115281	18	2
